id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYwCBEY3,mashhad,peugeot20602,1383,silverblue,340000,intact,healthy,intact,intact,12,manual,140000000
wYzmxU5A,mashhad,peugeot20602,1383,silver,100000,minor_scratch,healthy,n/a,n/a,7,manual,160000000
wYz6gUFt,mashhad,peugeot20602,1383,beige,178000,minor_scratch,n/a,intact,intact,2,n/a,185000000
wYzKR7x2,mashhad,peugeot20602,1395,white,70000,intact,healthy,intact,intact,11,manual,345000000
wYzOhUtr,mashhad,peugeot20602,1390,ashgray,194000,minor_scratch,healthy,intact,intact,5,manual,250000000
wYz-gErV,mashhad,peugeot20602,1400,black,25000,intact,healthy,intact,intact,1,manual,433000000
wYzqATez,mashhad,peugeot20602,1401,white,90,intact,healthy,intact,intact,12,manual,460000000
wYz2AsyF,mashhad,peugeot20602,1399,white,27000,accident,healthy,intact,intact,12,manual,380000000
wYzygBWf,mashhad,peugeot20602,1397,white,75000,intact,healthy,intact,intact,6,manual,370000000
wYzmA4lW,mashhad,peugeot20602,1381,white,308000,minor_scratch,healthy,intact,intact,12,manual,150000000
wYwKI7Hn,mashhad,peugeot20602,1401,white,18000,intact,healthy,intact,intact,6,manual,449000000
wYwam1g6,mashhad,peugeot20602,1389,dolphin,220000,minor_scratch,healthy,intact,intact,5,manual,228000000
wY8ZfnPs,mashhad,peugeot20602,1398,white,94000,minor_scratch,healthy,intact,intact,9,manual,360000000
wYxWXhv9,mashhad,peugeot20602,1400,white,14000,intact,healthy,intact,intact,5,manual,425000000
wYzOgREe,mashhad,peugeot20602,1399,white,43000,intact,healthy,intact,intact,12,manual,430000000
wYzCwgf1,mashhad,peugeot20602,1384,dolphin,230000,minor_scratch,healthy,intact,intact,6,manual,165000000
wYzGwefL,mashhad,peugeot20602,1390,silver,300000,minor_scratch,healthy,intact,intact,n/a,manual,260000000
wYy-PA7f,mashhad,peugeot20602,1390,white,145000,minor_scratch,healthy,intact,intact,3,manual,275000000
wYy-vBOv,mashhad,peugeot20602,1398,white,60000,intact,healthy,intact,intact,10,manual,390000000
wYyy_Xla,mashhad,peugeot20602,1399,white,21000,intact,healthy,intact,intact,3,manual,412000000
wYyyvWR6,mashhad,peugeot20602,1395,white,120000,colored,healthy,intact,intact,6,manual,345000000
wYyufvxB,mashhad,peugeot20602,1389,seashell,171000,minor_scratch,healthy,intact,intact,2,manual,259000000
wYyq_GG0,mashhad,peugeot20602,1382,wine,400000,whole_colored,healthy,intact,intact,8,manual,120000000
wYyqPa1z,mashhad,peugeot20602,1400,white,32000,intact,healthy,intact,intact,7,n/a,405000000
wYyivNbI,mashhad,peugeot20602,1399,white,15000,minor_scratch,healthy,intact,intact,10,manual,425000000
wYye_J91,mashhad,peugeot20602,1401,white,12,intact,healthy,intact,intact,12,manual,465000000
wYyavz2N,mashhad,peugeot20602,1382,silver,420000,round_colored,healthy,intact,impact,12,manual,134000000
wYPyfYgA,mashhad,peugeot20602,1399,white,45000,intact,healthy,intact,intact,2,manual,415000000
wYxCb57R,mashhad,peugeot20602,1398,white,75000,intact,healthy,intact,intact,11,manual,390000000
wYy2u4zs,mashhad,peugeot20602,1389,dimgray,300000,round_colored,n/a,impact,intact,n/a,n/a,185000000
wYyyO65M,mashhad,peugeot20602,1386,blue,230000,intact,healthy,intact,intact,10,manual,215000000
wYvCPOOI,mashhad,peugeot20602,1384,silver,320000,round_colored,healthy,intact,impact,6,manual,135000000
wYZqIidh,mashhad,peugeot20602,1398,white,65000,intact,healthy,impact,intact,11,manual,395000000
wYyCfnaA,mashhad,peugeot20602,1401,white,0,intact,healthy,intact,intact,11,manual,463000000
wYyC_IzJ,mashhad,peugeot20602,1401,white,800,intact,healthy,intact,intact,10,manual,464000000
wYsCiJCF,mashhad,peugeot20602,1398,white,41000,intact,healthy,intact,intact,12,manual,403000000
wYy2O945,mashhad,peugeot20602,1397,white,90000,intact,healthy,intact,intact,1,manual,382000000
wYyuO70B,mashhad,peugeot20602,1399,white,29000,colored,healthy,intact,intact,6,n/a,390000000
wYsWpfCK,mashhad,peugeot20602,1397,white,134000,colored,healthy,intact,intact,3,manual,352000000
wYuyf_fq,mashhad,peugeot20602,1390,white,190500,colored,healthy,intact,impact,12,manual,246500000
wYoK3Giv,mashhad,peugeot20602,1395,white,156500,colored,healthy,intact,intact,11,manual,295000000
wYo2DgRK,mashhad,peugeot20602,1390,white,250000,minor_scratch,healthy,intact,intact,9,n/a,250000000
wYwWYBDL,mashhad,peugeot20602,1398,white,55000,minor_scratch,healthy,intact,intact,1,manual,369000000
wYs6An_F,mashhad,peugeot20602,1400,white,47000,intact,healthy,intact,intact,3,manual,420000000
wYyKOMqf,mashhad,peugeot20602,1398,white,37000,intact,healthy,intact,intact,12,manual,390000000
wYyOuEHz,mashhad,peugeot20602,1399,white,8500,intact,healthy,intact,intact,n/a,manual,425000000
wYyGOzD7,mashhad,peugeot20602,1390,white,280000,colored,healthy,impact,intact,5,manual,230000000
wYvWhAeq,mashhad,peugeot20602,1389,white,170000,minor_scratch,healthy,intact,intact,4,manual,238000000
wYyGOeqZ,mashhad,peugeot20602,1398,ashgray,50000,intact,healthy,intact,intact,12,manual,395000000
wYyud1e9,mashhad,peugeot20602,1400,dimgray,28000,intact,healthy,intact,intact,7,manual,418000000
wYyut1BL,mashhad,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,462000000
wYy-shAL,mashhad,peugeot20602,1381,black,55230,minor_scratch,healthy,n/a,n/a,12,manual,150000000
wYq-sr2L,mashhad,peugeot20602,1389,white,280000,minor_scratch,healthy,intact,intact,3,manual,235000000
wYyeN5q-,mashhad,peugeot20602,1401,white,2000,intact,healthy,intact,intact,11,manual,456000000
wYyWNFyo,mashhad,peugeot20602,1389,white,176000,collision_rep,healthy,intact,intact,10,manual,250000000
wYyW9IRN,mashhad,peugeot20602,1395,seashell,190000,minor_scratch,healthy,intact,intact,12,manual,340000000
wYyWtq_X,mashhad,peugeot20602,1388,white,260000,colored,healthy,intact,intact,10,manual,205000000
wYw6CjZ0,mashhad,peugeot20602,1395,white,130000,colored,healthy,intact,intact,10,manual,299000000
wYy-cLCJ,mashhad,peugeot20602,1386,silver,260000,minor_scratch,healthy,intact,impact,11,manual,175000000
wYy687aP,mashhad,peugeot20602,1395,white,190000,intact,healthy,intact,intact,12,manual,335000000
wYy2sHw7,mashhad,peugeot20602,1382,wine,44554,whole_colored,healthy,intact,intact,12,manual,133000000
wYi6I7kg,mashhad,peugeot20602,1396,white,130000,colored,healthy,intact,intact,3,n/a,333000000
wYyisQU6,mashhad,peugeot20602,1386,silver,240000,colored,healthy,intact,intact,7,manual,197000000
wYyycAEq,mashhad,peugeot20602,1383,silverblue,158000,whole_colored,healthy,intact,intact,7,manual,136000000
wYaSL9YA,mashhad,peugeot20602,1401,seashell,0,intact,healthy,intact,intact,12,manual,465000000
wYym8zSu,mashhad,peugeot20602,1397,ashgray,60000,intact,healthy,intact,intact,11,manual,373000000
wYye86GH,mashhad,peugeot20602,1389,white,170000,collision_rep,healthy,intact,intact,6,manual,260000000
wYye8N4m,mashhad,peugeot20602,1389,white,259000,colored,healthy,intact,n/a,2,manual,208000000
wYyGcUdc,mashhad,peugeot20602,1384,dolphin,200000,minor_scratch,healthy,intact,intact,6,manual,170000000
wYyScXrO,mashhad,peugeot20602,1388,white,300000,whole_colored,healthy,impact,intact,1,manual,204000000
wYySs1yV,mashhad,peugeot20602,1383,silver,300000,minor_scratch,healthy,intact,intact,6,manual,175000000
wYyOs14V,mashhad,peugeot20602,1385,dimgray,300000,minor_scratch,healthy,intact,intact,6,n/a,185000000
wYy66zF4,mashhad,peugeot20602,1382,silverblue,300000,minor_scratch,healthy,intact,intact,9,manual,150000000
wYyOMFLh,mashhad,peugeot20602,1397,white,72000,intact,healthy,intact,intact,5,manual,357000000
wYy-rg4W,mashhad,peugeot20602,1381,black,489983,round_colored,needfix,n/a,n/a,3,manual,124000000
wYy27mJB,mashhad,peugeot20602,1397,white,70000,intact,healthy,intact,intact,12,n/a,400000000
wYy2rlwV,mashhad,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,470000000
wYyCMcsW,mashhad,peugeot20602,1396,white,66000,intact,healthy,intact,intact,10,manual,370000000
wYzGTrmE,mashhad,peugeot20605,1396,white,130000,colored,healthy,intact,intact,6,manual,330000000
wYziy8RK,mashhad,peugeot20605,1395,white,129000,intact,healthy,intact,intact,11,manual,365000000
wYwaiWuw,mashhad,peugeot20605,1394,white,200000,colored,healthy,impact,intact,1,manual,271000000
wYwyiCsP,mashhad,peugeot20605,1398,white,52000,collision_rep,healthy,intact,intact,9,manual,420000000
wYzOxiD5,mashhad,peugeot20605,1393,white,170000,minor_scratch,healthy,intact,intact,2,manual,300000000
wYzKwwT5,mashhad,peugeot20605,1394,white,150000,minor_scratch,healthy,intact,intact,8,manual,325000000
wYy2PTAy,mashhad,peugeot20605,1396,white,114000,intact,healthy,intact,intact,1,manual,400000000
wYy2v7fa,mashhad,peugeot20605,1395,dolphin,174000,intact,healthy,intact,intact,3,manual,355000000
wYyePoyc,mashhad,peugeot20605,1393,white,141000,intact,healthy,intact,intact,4,manual,295000000
wYyKv0UA,mashhad,peugeot20605,1393,white,190000,intact,healthy,intact,intact,2,manual,300000000
wYy6e1BX,mashhad,peugeot20605,1390,white,280000,minor_scratch,healthy,intact,intact,6,manual,270000000
wYymtJGJ,mashhad,peugeot20605,1393,silver,157000,colored,healthy,intact,intact,9,manual,300000000
wYyGOUT1,mashhad,peugeot20605,1394,white,158000,intact,healthy,intact,intact,3,manual,325000000
wYy-92qU,mashhad,peugeot20605,1395,red,124000,intact,healthy,intact,intact,12,manual,350000000
wYySd02q,mashhad,peugeot20605,1396,white,73000,colored,healthy,intact,intact,6,manual,375000000
wYyCNaMn,mashhad,peugeot20605,1382,silver,300000,round_colored,healthy,intact,intact,11,manual,202000000
wYya8Vi5,mashhad,peugeot20605,1394,black,98000,minor_scratch,healthy,intact,intact,7,manual,332000000
wYyuME4F,mashhad,peugeot20605,1395,black,63000,minor_scratch,healthy,intact,intact,9,manual,390000000
wYyCs9Hc,mashhad,peugeot20605,1398,white,85000,intact,healthy,intact,intact,n/a,manual,440000000
wYyqbM8Z,mashhad,peugeot20605,1397,white,100000,intact,healthy,intact,intact,6,manual,387000000
wYyWLcZI,mashhad,peugeot20605,1393,white,16700,intact,healthy,intact,intact,5,manual,325000000
wYzGTrmE,mashhad,peugeot20605,1396,white,130000,colored,healthy,intact,intact,6,manual,330000000
wYziy8RK,mashhad,peugeot20605,1395,white,129000,intact,healthy,intact,intact,11,manual,365000000
wYwaiWuw,mashhad,peugeot20605,1394,white,200000,colored,healthy,impact,intact,1,manual,271000000
wYwyiCsP,mashhad,peugeot20605,1398,white,52000,collision_rep,healthy,intact,intact,9,manual,420000000
wYzOxiD5,mashhad,peugeot20605,1393,white,170000,minor_scratch,healthy,intact,intact,2,manual,300000000
wYzKwwT5,mashhad,peugeot20605,1394,white,150000,minor_scratch,healthy,intact,intact,8,manual,325000000
wYy2PTAy,mashhad,peugeot20605,1396,white,114000,intact,healthy,intact,intact,1,manual,400000000
wYy2v7fa,mashhad,peugeot20605,1395,dolphin,174000,intact,healthy,intact,intact,3,manual,355000000
wYyePoyc,mashhad,peugeot20605,1393,white,141000,intact,healthy,intact,intact,4,manual,295000000
wYyKv0UA,mashhad,peugeot20605,1393,white,190000,intact,healthy,intact,intact,2,manual,300000000
wYy6e1BX,mashhad,peugeot20605,1390,white,280000,minor_scratch,healthy,intact,intact,6,manual,270000000
wYySejOO,mashhad,peugeot20605,1399,white,21000,intact,healthy,intact,intact,12,manual,430000000
wYymtJGJ,mashhad,peugeot20605,1393,silver,157000,colored,healthy,intact,intact,9,manual,300000000
wYyGOUT1,mashhad,peugeot20605,1394,white,158000,intact,healthy,intact,intact,3,manual,325000000
wYy-92qU,mashhad,peugeot20605,1395,red,124000,intact,healthy,intact,intact,12,manual,350000000
wYySd02q,mashhad,peugeot20605,1396,white,73000,colored,healthy,intact,intact,6,manual,375000000
wYyCt3Ds,mashhad,peugeot20605,1399,white,90000,intact,healthy,intact,intact,6,manual,450000000
wYya8Vi5,mashhad,peugeot20605,1394,black,98000,minor_scratch,healthy,intact,intact,7,manual,332000000
wYyuME4F,mashhad,peugeot20605,1395,black,63000,minor_scratch,healthy,intact,intact,9,manual,390000000
wYyCs9Hc,mashhad,peugeot20605,1398,white,85000,intact,healthy,intact,intact,n/a,manual,440000000
wYyqbM8Z,mashhad,peugeot20605,1397,white,100000,intact,healthy,intact,intact,6,manual,387000000
wYyWLcZI,mashhad,peugeot20605,1393,white,16700,intact,healthy,intact,intact,5,manual,325000000
wYluoG_4,mashhad,peugeot20605,1399,white,38000,intact,healthy,intact,intact,9,manual,450000000
wYyqp8Y0,mashhad,peugeot20605,1398,white,49000,intact,healthy,intact,intact,10,manual,458000000
wYyip3FX,mashhad,peugeot20605,1390,white,100000,colored,healthy,intact,intact,6,manual,257000000
wYt-bFDe,mashhad,peugeot20605,1382,beige,100000,whole_colored,healthy,intact,intact,9,n/a,173000000
wYyWZ5V4,mashhad,peugeot20605,1385,white,111238,accident,healthy,n/a,n/a,3,manual,110000000
wYt-Ussj,mashhad,peugeot20605,1398,white,80000,colored,healthy,intact,impact,n/a,n/a,375000000
wYveiaQx,mashhad,peugeot20605,1397,dimgray,77000,intact,healthy,intact,intact,11,manual,404000000
wYyqHTLI,mashhad,peugeot20605,1393,white,160000,intact,healthy,n/a,n/a,11,n/a,278000000
wYyWHNN8,mashhad,peugeot20605,1394,white,205000,minor_scratch,n/a,n/a,n/a,3,manual,300000000
wYlWYd_Y,mashhad,peugeot20605,1396,red,95000,intact,healthy,intact,intact,9,manual,353000000
wYxqTa4T,mashhad,peugeot20605,1396,white,88000,intact,healthy,intact,intact,8,manual,365000000
wYsOt07B,mashhad,peugeot20605,1397,white,9000,colored,n/a,impact,n/a,n/a,n/a,280000000
wYxqf0JU,mashhad,peugeot20605,1398,white,84000,intact,healthy,intact,intact,6,manual,445000000
wYxSeF88,mashhad,peugeot20605,1395,white,90000,intact,healthy,intact,intact,8,manual,370000000
wYxe-RMI,mashhad,peugeot20605,1394,seashell,200000,round_colored,healthy,intact,intact,10,manual,265000000
wYjOZPNx,mashhad,peugeot20605,1396,white,109000,colored,healthy,intact,intact,2,manual,330000000
wYxSMxMk,mashhad,peugeot20605,1395,seashell,130000,intact,healthy,intact,intact,8,manual,355000000
wYxm7YCu,mashhad,peugeot20605,1398,white,13000,minor_scratch,healthy,intact,intact,3,manual,430000000
wYxKbERd,mashhad,peugeot20605,1396,white,158000,minor_scratch,healthy,intact,intact,10,manual,385000000
wYxC7Fos,mashhad,peugeot20605,1399,white,33000,intact,healthy,intact,intact,11,manual,490000000
wYx2o6vP,mashhad,peugeot20605,1397,white,60000,colored,healthy,intact,intact,5,manual,403000000
wYx6J_Tk,mashhad,peugeot20605,1398,white,88000,intact,healthy,intact,intact,3,manual,447000000
wYx6pXoJ,mashhad,peugeot20605,1396,white,103000,intact,healthy,intact,intact,5,manual,390000000
wYxyJjqZ,mashhad,peugeot20605,1396,white,120000,intact,healthy,intact,intact,6,manual,340000000
wYxqZBr4,mashhad,peugeot20605,1397,eggplant,126000,collision_rep,healthy,intact,intact,4,manual,347000000
wYxaJhOo,mashhad,peugeot20605,1398,white,31000,intact,healthy,intact,intact,3,manual,447000000
wYxaJtUi,mashhad,peugeot20605,1394,silver,90000,whole_colored,healthy,intact,intact,5,manual,270000000
wYx2ms3y,mashhad,peugeot20605,1395,blue,88000,minor_scratch,healthy,intact,intact,6,manual,336000000
wYx2Ipk8,mashhad,peugeot20605,1399,white,22000,minor_scratch,healthy,intact,intact,n/a,n/a,460000000
wYxiYIko,mashhad,peugeot20605,1397,white,106000,intact,healthy,intact,intact,6,manual,410000000
wYsKUeTf,mashhad,peugeot20605,1390,ashgray,220000,round_colored,healthy,intact,intact,6,manual,228000000
wYOeei6I,mashhad,peugeot20605,1394,cerise,150000,intact,healthy,intact,intact,6,manual,330000000
wYxaXtJj,mashhad,peugeot20605,1394,dimgray,110000,minor_scratch,healthy,intact,intact,12,manual,330000000
wYxK3dRC,mashhad,peugeot20605,1394,ashgray,184000,intact,healthy,intact,intact,8,manual,330000000
wYxG26te,mashhad,peugeot20605,1396,white,112000,colored,healthy,intact,impact,3,manual,350000000
wYxqG_-3,mashhad,peugeot20605,1398,white,93000,minor_scratch,n/a,intact,intact,n/a,n/a,425000000
wYxmmncZ,mashhad,peugeot20605,1393,white,200000,intact,healthy,intact,intact,9,manual,310000000
wYximHI3,mashhad,peugeot20605,1393,white,124000,minor_scratch,healthy,intact,intact,9,manual,335000000
wYxGWZBm,mashhad,peugeot20605,1396,dimgray,130000,intact,healthy,intact,intact,10,manual,380000000
wYxqlhlc,mashhad,peugeot20605,1395,white,150000,intact,healthy,intact,intact,7,manual,365000000
wYxi1f8E,mashhad,peugeot20605,1398,white,70000,intact,healthy,intact,intact,3,manual,425000000
wYxmkJqY,mashhad,peugeot20605,1393,white,129000,colored,healthy,intact,intact,1,manual,305000000
wYxuzrla,mashhad,peugeot20605,1384,brown,240000,colored,healthy,intact,intact,12,manual,188000000
wYpCW-q5,mashhad,peugeot20605,1398,white,85000,minor_scratch,healthy,intact,intact,9,manual,365000000
wYsyGchV,mashhad,peugeot20605,1398,white,70000,minor_scratch,healthy,intact,intact,6,manual,350000000
wYxa0R-t,mashhad,peugeot20605,1390,white,200000,intact,healthy,intact,intact,10,n/a,300000000
wYxWEoYT,mashhad,peugeot20605,1393,white,128000,colored,healthy,intact,intact,1,manual,320000000
wYxCUXM0,mashhad,peugeot20605,1393,seashell,200000,colored,healthy,n/a,n/a,7,manual,305000000
wYxiy1Np,mashhad,peugeot20605,1392,white,147000,minor_scratch,healthy,intact,intact,5,manual,318000000
wYxSTATQ,mashhad,peugeot20605,1397,white,66000,colored,healthy,intact,intact,12,manual,368000000
wYwS5yxE,mashhad,peugeot20605,1395,white,160000,intact,healthy,intact,intact,8,manual,334000000
wYwu3vdS,mashhad,peugeot20605,1393,white,165000,colored,healthy,intact,intact,6,manual,305000000
wYuSrWRl,mashhad,peugeot20605,1397,white,80000,intact,healthy,intact,intact,12,manual,412000000
wYwaXoOB,mashhad,peugeot20605,1395,white,119000,colored,healthy,intact,intact,7,manual,340000000
wYwSnQFw,mashhad,peugeot20605,1397,white,97000,intact,healthy,intact,intact,12,manual,408000000
wYw-m0CM,mashhad,peugeot20605,1396,white,85000,whole_colored,healthy,impact,n/a,9,manual,285000000
wYwaGuAb,mashhad,peugeot20605,1399,crimson,25000,minor_scratch,healthy,intact,intact,2,manual,440000000
wYwmlICD,mashhad,peugeot20605,1394,ashgray,178000,intact,healthy,intact,intact,9,manual,355000000
wYwe1loX,mashhad,peugeot20605,1395,white,160000,colored,healthy,intact,intact,10,manual,320000000
wYu-cZSK,mashhad,peugeot20605,1390,white,235000,minor_scratch,healthy,intact,intact,5,manual,290000000
wYwOFpaG,mashhad,peugeot20605,1395,white,80000,colored,healthy,intact,intact,10,manual,340000000
wYwykvQ5,mashhad,peugeot20605,1396,ashgray,70000,minor_scratch,healthy,intact,intact,5,manual,347000000
wYwWiLNo,mashhad,peugeot20605,1396,black,130000,colored,healthy,intact,intact,11,manual,330000000
wYNy-NRc,mashhad,peugeot20605,1397,white,110000,intact,healthy,intact,intact,6,manual,415000000
wYwux8ar,mashhad,peugeot20605,1397,white,120000,intact,healthy,intact,intact,5,manual,400000000
wYwexhaF,mashhad,peugeot20605,1393,white,127000,minor_scratch,healthy,intact,intact,7,manual,335000000
wYzSEkcU,isfahan,peugeot20602,1397,white,130000,minor_scratch,healthy,intact,intact,6,manual,370000000
wYz6DWTa,isfahan,peugeot20602,1400,white,22500,intact,healthy,intact,intact,2,manual,432500000
wYz6DF3q,isfahan,peugeot20602,1398,white,30000,intact,healthy,intact,intact,1,manual,400000000
wYtG1qO9,isfahan,peugeot20602,1387,white,350000,whole_colored,healthy,intact,intact,6,manual,180000000
wYzuxRTj,isfahan,peugeot20602,1400,white,35000,intact,healthy,intact,intact,7,manual,430000000
wYzSTaQg,isfahan,peugeot20602,1386,silver,206795,colored,healthy,intact,intact,11,manual,220000000
wYzKzCaU,isfahan,peugeot20602,1396,white,58000,intact,healthy,intact,intact,1,manual,380000000
wYz2inVt,isfahan,peugeot20602,1398,white,75000,intact,healthy,intact,intact,3,manual,395000000
wYzSCmFG,isfahan,peugeot20602,1383,silver,400000,round_colored,healthy,intact,intact,3,manual,139000000
wYzui6wF,isfahan,peugeot20602,1400,white,23000,intact,healthy,intact,intact,1,manual,433000000
